18:50:05  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 2 seldepth 3 multipv 3 score cp 183 nodes 348 nps 174000 hashfull 0 tbhits 0 time 2 pv a2a4
18:50:05  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 3 seldepth 4 multipv 1 score cp 223 nodes 973 nps 324333 hashfull 0 tbhits 0 time 3 pv g2g3
18:50:05  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 3 seldepth 4 multipv 2 score cp 222 nodes 973 nps 324333 hashfull 0 tbhits 0 time 3 pv a2a4
18:50:05  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 3 seldepth 4 multipv 3 score cp 203 nodes 973 nps 324333 hashfull 0 tbhits 0 time 3 pv e2e3 a7a6 g2g3
18:50:05  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 4 seldepth 5 multipv 1 score cp 214 nodes 2799 nps 559800 hashfull 0 tbhits 0 time 5 pv g2g3 f8e8 e2e3 g8f8
18:50:05  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 4 seldepth 6 multipv 2 score cp 214 nodes 2799 nps 559800 hashfull 0 tbhits 0 time 5 pv e2e3 f8e8 g2g3 g8f8
18:50:05  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 4 seldepth 6 multipv 3 score cp 214 nodes 2799 nps 559800 hashfull 0 tbhits 0 time 5 pv h2h3
18:50:05  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 5 seldepth 7 multipv 1 score cp 210 nodes 3701 nps 616833 hashfull 0 tbhits 0 time 6 pv g2g3 f8e8 e2e3 e7g6 h2h3 c6e7
18:50:05  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 5 seldepth 7 multipv 2 score cp 205 nodes 3701 nps 616833 hashfull 0 tbhits 0 time 6 pv a2a4 e7g6 e2e3 c6e7
18:50:05  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 5 seldepth 7 multipv 3 score cp 195 nodes 3701 nps 616833 hashfull 0 tbhits 0 time 6 pv e2e3 f8e8 h2h3 e7g6 a2a4 f5f6
18:50:05  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 6 seldepth 7 multipv 1 score cp 187 nodes 6685 nps 668500 hashfull 0 tbhits 0 time 10 pv g2g3 f5e6 e2e3 e7f5 f1g2
18:50:05  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 6 seldepth 8 multipv 2 score cp 186 nodes 6685 nps 668500 hashfull 0 tbhits 0 time 10 pv a2a4 f8e8 e2e3 f5g6 g2g3 g6f6
18:50:05  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 6 seldepth 8 multipv 3 score cp 186 nodes 6685 nps 668500 hashfull 0 tbhits 0 time 10 pv e2e3 f5f6 f1d3
18:50:05  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 7 seldepth 8 multipv 1 score cp 197 nodes 8543 nps 776636 hashfull 0 tbhits 0 time 11 pv g2g3 f8e8 f1g2 f5g6 e1g1 g6d6 e2e3
18:50:05  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 7 seldepth 9 multipv 2 score cp 190 nodes 8543 nps 776636 hashfull 0 tbhits 0 time 11 pv e2e3 f5g6
18:50:05  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 7 seldepth 10 multipv 3 score cp 180 nodes 8543 nps 776636 hashfull 0 tbhits 0 time 11 pv a2a3 f8e8 e2e3 f5g6 g2g3 g6d6
18:50:05  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 8 seldepth 10 multipv 1 score cp 197 nodes 15125 nps 796052 hashfull 0 tbhits 0 time 19 pv g2g3 f8e8 f1g2 f5h5 e1g1
18:50:05  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 8 seldepth 13 multipv 2 score cp 183 nodes 15125 nps 796052 hashfull 0 tbhits 0 time 19 pv e2e3 f8e8 g2g3 f5h5 f1g2 c8h3 e1g1 e7c8
18:50:05  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 8 seldepth 9 multipv 3 score cp 178 nodes 15125 nps 796052 hashfull 0 tbhits 0 time 19 pv a2a4 f5g6 g2g3 f8e8 f1g2 e7f5 e1g1
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> bestmove e2e3 ponder f8e8
18:50:06  DEBUG     profiles            Profile r2000: style diverged from best (g2g3 → a2a4)
18:50:06  DEBUG     engine              Analysis done [Advanced (2000)]: a2a4 (score 178 cp, ponder f5g6, error=True)
18:50:06  DEBUG     vision              New FEN: r1b2rk1/ppp1nppp/2n5/3p1q2/3P4/2P2N2/1P1N1PPP/R2QKB1R w KQ - 0 1
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: << position fen r1b2rk1/ppp1nppp/2n5/3p1q2/3P4/2P2N2/1P1N1PPP/R2QKB1R w KQ - 0 1
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: << go depth 8
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info string Available processors: 0-15
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info string Using 6 threads
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info string NNUE evaluation using nn-c288c895ea92.nnue (125MiB, (102384, 1024, 15, 32, 1))
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info string NNUE evaluation using nn-37f18f62d772.nnue (6MiB, (22528, 128, 15, 32, 1))
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info string Network replica 1: Shared memory.
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 1 seldepth 2 multipv 1 score cp -69 nodes 951 nps 951000 hashfull 0 tbhits 0 time 1 pv f1e2
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 1 seldepth 2 multipv 2 score cp -78 nodes 951 nps 951000 hashfull 0 tbhits 0 time 1 pv f1b5
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 1 seldepth 2 multipv 3 score cp -83 nodes 951 nps 951000 hashfull 0 tbhits 0 time 1 pv d2b3
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 2 seldepth 3 multipv 1 score cp -86 nodes 4911 nps 2455500 hashfull 0 tbhits 0 time 2 pv f1e2 f5g6
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 2 seldepth 6 multipv 2 score cp -91 nodes 4911 nps 2455500 hashfull 0 tbhits 0 time 2 pv f1b5 f5e6 d1e2
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 2 seldepth 3 multipv 3 score cp -109 nodes 4911 nps 2455500 hashfull 0 tbhits 0 time 2 pv b2b4
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 3 seldepth 5 multipv 1 score cp -75 nodes 9575 nps 2393750 hashfull 0 tbhits 0 time 4 pv f1e2 f8e8 e1g1
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 3 seldepth 6 multipv 2 score cp -89 nodes 9575 nps 2393750 hashfull 0 tbhits 0 time 4 pv f1b5 f5e6 d1e2
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 3 seldepth 6 multipv 3 score cp -95 nodes 9575 nps 2393750 hashfull 0 tbhits 0 time 4 pv b2b4 f8e8
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 4 seldepth 6 multipv 1 score cp -92 nodes 14612 nps 2922400 hashfull 0 tbhits 0 time 5 pv f1b5 f5e6 d1e2
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 4 seldepth 7 multipv 2 score cp -108 nodes 14612 nps 2922400 hashfull 0 tbhits 0 time 5 pv f1e2 e7g6 e1g1 g6f4
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 4 seldepth 6 multipv 3 score cp -113 nodes 14612 nps 2435333 hashfull 0 tbhits 0 time 6 pv h2h4 e7g6 g2g3 f8e8 f1e2
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 5 seldepth 11 multipv 1 score cp -89 nodes 16821 nps 2803500 hashfull 0 tbhits 0 time 6 pv f1e2 e7g6 e1g1 g6f4 f1e1 f8e8 d2f1
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 5 seldepth 7 multipv 2 score cp -98 nodes 16821 nps 2803500 hashfull 0 tbhits 0 time 6 pv h2h4 f8e8 f1e2 f5f6
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 5 seldepth 7 multipv 3 score cp -101 nodes 16821 nps 2803500 hashfull 0 tbhits 0 time 6 pv f1b5 f5e6 b5e2 e7g6 e1g1 g6f4
18:50:06  DEBUG     chess.engine        <UciProtocol (pid=30804)>: >> info depth 6 seldepth 7 multipv 1 score cp -89 nodes 21632 nps 2403555 hashfull 0 tbhits 0 time 9 pv f1e2 e7g6 e1g1 g6f4 f1e1 f8e8
